"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"92086038624","Área de Joc Infantil a Felip II - Garcilaso - Concepció Arenal","#","C","Felip II","140","140","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.423407","2.18329","431754.551","4586082.763","431846.494","4586283.735","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224184255","Àrea de Joc Infantil a l'Avinguda Diagonal - Castillejos - Cartagena","#","Av","Diagonal","290","290","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.402856","2.183769","431773.135","4583800.93","431865.079","4584001.881","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224184255","Àrea de Joc Infantil a l'Avinguda Diagonal - Castillejos - Cartagena","#","Av","Diagonal","290","290","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.402856","2.183769","431773.135","4583800.93","431865.079","4584001.881","","","","","","","","","","A l'aire lliure","Espais de joc per a infants","Cultura i lleure",
"98224192739","Àrea de Joc Infantil a l'Avinguda Josep Tarradellas - Plaça Francesc Macià - Avinguda Sarrià","#","Av","Josep Tarradellas","140","140","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.392129","2.144578","428485.409","4582641.592","428577.323","4582842.531","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224192739","Àrea de Joc Infantil a l'Avinguda Josep Tarradellas - Plaça Francesc Macià - Avinguda Sarrià","#","Av","Josep Tarradellas","140","140","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.392129","2.144578","428485.409","4582641.592","428577.323","4582842.531","","","","","","","","","","A l'aire lliure","Espais de joc per a infants","Cultura i lleure",
"98224193953","Àrea de Joc Infantil a l'Avinguda de Roma - Calàbria - València","#","C","València","124","124","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.383711","2.151545","429058.739","4581701.29","429150.659","4581902.221","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224193953","Àrea de Joc Infantil a l'Avinguda de Roma - Calàbria - València","#","C","València","124","124","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.383711","2.151545","429058.739","4581701.29","429150.659","4581902.221","","","","","","","","","","A l'aire lliure","Espais de joc per a infants","Cultura i lleure",
"98224194142","Àrea de Joc Infantil a l'Avinguda de Roma - Comte Borrell - Comte Urgell","#","Av","Roma","130","130","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.384996","2.154209","429282.882","4581841.759","429374.804","4582042.691","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224194142","Àrea de Joc Infantil a l'Avinguda de Roma - Comte Borrell - Comte Urgell","#","Av","Roma","130","130","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.384996","2.154209","429282.882","4581841.759","429374.804","4582042.691","","","","","","","","","","A l'aire lliure","Espais de joc per a infants","Cultura i lleure",
"98224201343","Àrea de Joc Infantil al Passatge Pintor Tapiró","#","Ptge","Pintor Tapiró","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.378195","2.118887","426321.884","4581116.219","426413.779","4581317.144","","","","","","","","","","Àrees de jocs infantils","Espais infantils","Cultura i lleure",
"98224201343","Àrea de Joc Infantil al Passatge Pintor Tapiró","#","Ptge","Pintor Tapiró","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.378195","2.118887","426321.884","4581116.219","426413.779","4581317.144","","","","","","","","","","A l'aire lliure","Espais de joc per a infants","Cultura i lleure",
